hexsha,patch,summary,author
3482655bbc21,https://github.com/qemu/qemu/commit/3482655bbc21,migration: fix leak of src file on dst,Peter Xu
adb998c12aa7,https://github.com/qemu/qemu/commit/adb998c12aa7,qemu-img: Fix leakage of options on error,Fam Zheng
7d8246960e03,https://github.com/qemu/qemu/commit/7d8246960e03,slirp: fix leak,Marc-André Lureau
fc0f005958ac,https://github.com/qemu/qemu/commit/fc0f005958ac,sockets: Plug memory leak in socket_address_flatten(),Markus Armbruster
c0c24b95542b,https://github.com/qemu/qemu/commit/c0c24b95542b,"xen/9pfs: fix two resource leaks on error paths, discovered by Coverity",Stefano Stabellini
1e8e69f08b05,https://github.com/qemu/qemu/commit/1e8e69f08b05,target/s390x: fix SIGNAL PROCESSOR return value,Aurelien Jarno
321d1dba8bef,https://github.com/qemu/qemu/commit/321d1dba8bef,aio: add missing aio_notify() to aio_enable_external(),Stefan Hajnoczi
151c8e608efc,https://github.com/qemu/qemu/commit/151c8e608efc,egl-helpers: add missing error check,Gerd Hoffmann
cb69166bb8de,https://github.com/qemu/qemu/commit/cb69166bb8de,test-keyval: fix leaks,Marc-André Lureau
de4598f0c5a7,https://github.com/qemu/qemu/commit/de4598f0c5a7,tests/check-qdict: Fix missing brackets,Dr. David Alan Gilbert
f8df5f922152,https://github.com/qemu/qemu/commit/f8df5f922152,container: don't leak container reference,Marc-André Lureau
7bdfd907e707,https://github.com/qemu/qemu/commit/7bdfd907e707,audio: fix WAVState leak,Marc-André Lureau
79b1af906245,https://github.com/qemu/qemu/commit/79b1af906245,tcg: Initialize return value after exit_atomic,Richard Henderson
536eeea86905,https://github.com/qemu/qemu/commit/536eeea86905,util/error: Fix leak in error_vprepend(),Max Reitz
4ffcdef4277a,https://github.com/qemu/qemu/commit/4ffcdef4277a,9pfs: xattr: fix memory leak in v9fs_list_xattr,Li Qiang
cc1e13913916,https://github.com/qemu/qemu/commit/cc1e13913916,nbd: fix memory leak on socket_connect failed,yaolujing
c53598ed18e4,https://github.com/qemu/qemu/commit/c53598ed18e4,pci: Add missing drop of bus master AS reference,Alexey Kardashevskiy
d63fb193e716,https://github.com/qemu/qemu/commit/d63fb193e716,9pfs: fix file descriptor leak,Li Qiang
7bc4f0846f5e,https://github.com/qemu/qemu/commit/7bc4f0846f5e,vnc: fix a qio-channel leak,Marc-André Lureau
b7a745dc33a1,https://github.com/qemu/qemu/commit/b7a745dc33a1,thread-pool: add missing qemu_bh_cancel in completion function,Peter Lieven
fed414df9dc9,https://github.com/qemu/qemu/commit/fed414df9dc9,file-posix: Don't leak fd in hdev_get_max_segments,Fam Zheng
48d7c4af0639,https://github.com/qemu/qemu/commit/48d7c4af0639,sheepdog: Fix error handling sd_create(),Markus Armbruster
cbc488ee2aaa,https://github.com/qemu/qemu/commit/cbc488ee2aaa,sheepdog: Defuse time bomb in sd_open() error handling,Markus Armbruster
067acf28d1d7,https://github.com/qemu/qemu/commit/067acf28d1d7,block: Fix blockdev-snapshot error handling,Kevin Wolf
88f9d1b3d2fa,https://github.com/qemu/qemu/commit/88f9d1b3d2fa,mirror: Fix error path for dirty bitmap creation,Kevin Wolf
b247767aacdc,https://github.com/qemu/qemu/commit/b247767aacdc,commit: Fix error handling,Kevin Wolf
faab207f115c,https://github.com/qemu/qemu/commit/faab207f115c,9pfs: fix fd leak in local_opendir(),Greg Kurz
2b880bcdbeb8,https://github.com/qemu/qemu/commit/2b880bcdbeb8,tests: fix virtio-9p-test leaks,Marc-André Lureau
3caab54d081b,https://github.com/qemu/qemu/commit/3caab54d081b,tests: fix virtio-scsi-test leak,Marc-André Lureau
448fe3c1349b,https://github.com/qemu/qemu/commit/448fe3c1349b,tests: fix e1000e leaks,Marc-André Lureau
1bab33ab4ab4,https://github.com/qemu/qemu/commit/1bab33ab4ab4,tests: fix i440fx-test leaks,Marc-André Lureau
8829e16f5ef7,https://github.com/qemu/qemu/commit/8829e16f5ef7,tests: fix e1000-test leak,Marc-André Lureau
6afff1ffa369,https://github.com/qemu/qemu/commit/6afff1ffa369,tests: fix eepro100-test leak,Marc-André Lureau
2607b660e9b9,https://github.com/qemu/qemu/commit/2607b660e9b9,tests: fix ipmi-bt-test leak,Marc-André Lureau
3f5f5d04cdc8,https://github.com/qemu/qemu/commit/3f5f5d04cdc8,tests: fix ipmi-kcs-test leak,Marc-André Lureau
f11dc27bcc03,https://github.com/qemu/qemu/commit/f11dc27bcc03,tests: fix bios-tables-test leak,Marc-André Lureau
fb6faea888c1,https://github.com/qemu/qemu/commit/fb6faea888c1,tests: fix q35-test leaks,Marc-André Lureau
f3f8e8115095,https://github.com/qemu/qemu/commit/f3f8e8115095,tests: fix endianness-test leaks,Marc-André Lureau
14324f585d76,https://github.com/qemu/qemu/commit/14324f585d76,tests: fix leaks in test-io-channel-command,Marc-André Lureau
fc34059f0806,https://github.com/qemu/qemu/commit/fc34059f0806,qtest: fix a memory leak,Marc-André Lureau
dbb74759fae6,https://github.com/qemu/qemu/commit/dbb74759fae6,hw/arm/virt: fix cpu object reference leak,Igor Mammedov
128e4e108949,https://github.com/qemu/qemu/commit/128e4e108949,migration: fix id leak regression,Marc-André Lureau
e3d90312b374,https://github.com/qemu/qemu/commit/e3d90312b374,tests: fix leaks in test-io-channel-command,Marc-André Lureau
0072d2a9fce4,https://github.com/qemu/qemu/commit/0072d2a9fce4,crypto: fix leak in ivgen essiv init,Li Qiang
4577b09a278f,https://github.com/qemu/qemu/commit/4577b09a278f,slirp: Check qemu_socket() return value in udp_listen(),Peter Maydell
4ec667042d9a,https://github.com/qemu/qemu/commit/4ec667042d9a,mttcg: Add missing tb_lock/unlock() in cpu_exec_step(),Pranith Kumar
5e8e3c4c75c1,https://github.com/qemu/qemu/commit/5e8e3c4c75c1,virtio-gpu: fix resource leak in virgl_cmd_resource_unref,Gerd Hoffmann
dd248ed7e204,https://github.com/qemu/qemu/commit/dd248ed7e204,virtio-gpu: fix memory leak in set scanout,Li Qiang
67980031d234,https://github.com/qemu/qemu/commit/67980031d234,vmstate registration: check return values,Dr. David Alan Gilbert
6514532f7381,https://github.com/qemu/qemu/commit/6514532f7381,qapi: add missing trace_visit_type_enum() call,Stefan Hajnoczi
a1bf8b7414a3,https://github.com/qemu/qemu/commit/a1bf8b7414a3,9pfs: add missing coroutine_fn annotations,Greg Kurz
fac7d7b1cdb2,https://github.com/qemu/qemu/commit/fac7d7b1cdb2,tap: fix memory leak on failure in net_init_tap(),Peter Maydell
5ad4a2b75f85,https://github.com/qemu/qemu/commit/5ad4a2b75f85,exec: Add missing rcu_read_unlock,Roman Kapl
8409dc884a20,https://github.com/qemu/qemu/commit/8409dc884a20,serial: fix memory leak in serial exit,Li Qiang
765a707000e8,https://github.com/qemu/qemu/commit/765a707000e8,megasas: fix guest-triggered memory leak,Paolo Bonzini
85d9d044471f,https://github.com/qemu/qemu/commit/85d9d044471f,virtio-gpu: fix information leak in capset get dispatch,Li Qiang
204f01b30975,https://github.com/qemu/qemu/commit/204f01b30975,virtio-gpu: fix memory leak in resource attach backing,Li Qiang
33243031dad0,https://github.com/qemu/qemu/commit/33243031dad0,virtio-gpu-3d: fix memory leak in resource attach backing,Li Qiang
d4c64800bbe1,https://github.com/qemu/qemu/commit/d4c64800bbe1,cipher: fix leak on initialization error,Marc-André Lureau
2d1cd6c7a91a,https://github.com/qemu/qemu/commit/2d1cd6c7a91a,virtio-gpu: fix memory leak in update_cursor_data_virgl,Li Qiang
42a8dadc74f8,https://github.com/qemu/qemu/commit/42a8dadc74f8,virtio-gpu: fix information leak in getting capset info dispatch,Li Qiang
baf905e580ab,https://github.com/qemu/qemu/commit/baf905e580ab,test-replication: fix leaks,Marc-André Lureau
4e7676571bcc,https://github.com/qemu/qemu/commit/4e7676571bcc,block/curl: Fix return value from curl_read_cb,Max Reitz
07555ba6f303,https://github.com/qemu/qemu/commit/07555ba6f303,nfs: Fix memory leak in nfs_file_create(),Kevin Wolf
a1d4e38a8b01,https://github.com/qemu/qemu/commit/a1d4e38a8b01,block/nbd: Fix the leaked visitor,Ashijeet Acharya
d9c05e507f7a,https://github.com/qemu/qemu/commit/d9c05e507f7a,test-uuid: fix leak,Marc-André Lureau
791f97758e22,https://github.com/qemu/qemu/commit/791f97758e22,usb: ehci: fix memory leak in ehci_init_transfer,Li Qiang
f62e0bbb39ee,https://github.com/qemu/qemu/commit/f62e0bbb39ee,tests: fix memory leak in virtio-scsi-test,Laurent Vivier
cb3a0522b694,https://github.com/qemu/qemu/commit/cb3a0522b694,virtio-gpu: fix memory leak in virtio_gpu_resource_create_2d,Li Qiang
2634ab7fe29b,https://github.com/qemu/qemu/commit/2634ab7fe29b,net: eepro100: fix memory leak in device uninit,Li Qiang
3ac2f2f765a0,https://github.com/qemu/qemu/commit/3ac2f2f765a0,qapi: fix memory leak in bdrv_image_info_specific_dump,Pino Toscano
ebf4c54d4b24,https://github.com/qemu/qemu/commit/ebf4c54d4b24,char: use common error path in qmp_chardev_add,Marc-André Lureau
5c936a83c330,https://github.com/qemu/qemu/commit/5c936a83c330,ringbuf: fix chr_write return value,Marc-André Lureau
fdfcc9aeea14,https://github.com/qemu/qemu/commit/fdfcc9aeea14,9pfs: fix memory leak in v9fs_write,Li Qiang
4c1586787ff4,https://github.com/qemu/qemu/commit/4c1586787ff4,9pfs: fix memory leak in v9fs_link,Li Qiang
ff55e94d23ae,https://github.com/qemu/qemu/commit/ff55e94d23ae,9pfs: fix memory leak in v9fs_xattrcreate,Li Qiang
eb687602853b,https://github.com/qemu/qemu/commit/eb687602853b,9pfs: fix information leak in xattr read,Li Qiang
e95c9a493a5a,https://github.com/qemu/qemu/commit/e95c9a493a5a,9pfs: fix potential host memory leak in v9fs_read,Li Qiang
97b93c8ad224,https://github.com/qemu/qemu/commit/97b93c8ad224,virtio-blk: add missing virtio_detach_element() call,Stefan Hajnoczi
660a2d83e026,https://github.com/qemu/qemu/commit/660a2d83e026,char: fix missing return in error path for chardev TLS init,Daniel P. Berrange
b16c129daf0f,https://github.com/qemu/qemu/commit/b16c129daf0f,usb: ehci: fix memory leak in ehci_process_itd,Li Qiang
24df38b00e23,https://github.com/qemu/qemu/commit/24df38b00e23,block: Fix error path in qmp_blockdev_change_medium(),Kevin Wolf
e5a869ed569a,https://github.com/qemu/qemu/commit/e5a869ed569a,linux-user: Fix error handling in flatload.c target_pread(),Peter Maydell
3211215e741f,https://github.com/qemu/qemu/commit/3211215e741f,linux-user: Check lock_user() return value for NULL,Peter Maydell
b53dd4495ced,https://github.com/qemu/qemu/commit/b53dd4495ced,usb:xhci:fix memory leak in usb_xhci_exit,Li Qiang
5b1ded224f46,https://github.com/qemu/qemu/commit/5b1ded224f46,tests: fix rsp leak in postcopy-test,Marc-André Lureau
ff1685a33380,https://github.com/qemu/qemu/commit/ff1685a33380,tests: fix qom-test leaks,Marc-André Lureau
354fb471bd5f,https://github.com/qemu/qemu/commit/354fb471bd5f,acpi-build: fix array leak,Marc-André Lureau
ac64c5fdf8c1,https://github.com/qemu/qemu/commit/ac64c5fdf8c1,pc: don't leak a20_line,Marc-André Lureau
bd794065ffff,https://github.com/qemu/qemu/commit/bd794065ffff,tests: fix leak in test-string-input-visitor,Marc-André Lureau
265804b5d755,https://github.com/qemu/qemu/commit/265804b5d755,tests: fix check-qom-interface leaks,Marc-André Lureau
d55f295b2b54,https://github.com/qemu/qemu/commit/d55f295b2b54,tests: fix test-iov leaks,Marc-André Lureau
4ae3c0e27fff,https://github.com/qemu/qemu/commit/4ae3c0e27fff,tests: fix test-vmstate leaks,Marc-André Lureau
1e2713384c58,https://github.com/qemu/qemu/commit/1e2713384c58,tests: fix test-qga leaks,Marc-André Lureau
9ef617246b62,https://github.com/qemu/qemu/commit/9ef617246b62,usb: free leaking path,Marc-André Lureau
157e94e8a2f7,https://github.com/qemu/qemu/commit/157e94e8a2f7,numa: do not leak NumaOptions,Marc-André Lureau
0d4104e57602,https://github.com/qemu/qemu/commit/0d4104e57602,qdev: Fix use after free in qdev_init_nofail error path,Fam Zheng
f9dbc19e8bf5,https://github.com/qemu/qemu/commit/f9dbc19e8bf5,qdist: fix memory leak during binning,Emilio G. Cota
69179fe2fc0b,https://github.com/qemu/qemu/commit/69179fe2fc0b,tests: fix vhost-user-test leak,Marc-André Lureau
1ec3b71cde69,https://github.com/qemu/qemu/commit/1ec3b71cde69,tests: plug some leaks in virtio-net-test,Marc-André Lureau
6fab2f3f6064,https://github.com/qemu/qemu/commit/6fab2f3f6064,vhost-user: check qemu_chr_fe_set_msgfds() return value,Marc-André Lureau
69382d8b3e86,https://github.com/qemu/qemu/commit/69382d8b3e86,qdev: Fix object reference leak in case device.realize() fails,Igor Mammedov
cdcab9d94101,https://github.com/qemu/qemu/commit/cdcab9d94101,nvdimm: fix memory leak in error code path,Stefan Hajnoczi
67e55caa6dcb,https://github.com/qemu/qemu/commit/67e55caa6dcb,target-i386: Fix apic object leak when CPU is deleted,Igor Mammedov
1e8fb7f1ee1b,https://github.com/qemu/qemu/commit/1e8fb7f1ee1b,commit: Fix use of error handling policy,Kevin Wolf
28ba61e7ff2a,https://github.com/qemu/qemu/commit/28ba61e7ff2a,main-loop: check return value before using pointer,Cao jin
eef9f19eea26,https://github.com/qemu/qemu/commit/eef9f19eea26,hw/block/m25p80: fix resource leak,Shannon Zhao
ba4dba54347d,https://github.com/qemu/qemu/commit/ba4dba54347d,json-streamer: Don't leak tokens on incomplete parse,Eric Blake
92b30c2f7d78,https://github.com/qemu/qemu/commit/92b30c2f7d78,hw/intc/arm_gicv3: Add missing break,Shannon Zhao
84f34b00c8cc,https://github.com/qemu/qemu/commit/84f34b00c8cc,linux-user: add missing return in netlink switch statement,Laurent Vivier
2ec62faea274,https://github.com/qemu/qemu/commit/2ec62faea274,log: Plug memory leak on multiple -dfilter,Markus Armbruster
2cbb1a6826ee,https://github.com/qemu/qemu/commit/2cbb1a6826ee,msi_init: change return value to 0 on success,Cao jin
9e19036e5a3c,https://github.com/qemu/qemu/commit/9e19036e5a3c,m25p80: fix test on blk_pread() return value,Cédric Le Goater
2a9170bcd498,https://github.com/qemu/qemu/commit/2a9170bcd498,block: Fix bdrv_all_delete_snapshot() error handling,Kevin Wolf
ed45cae39117,https://github.com/qemu/qemu/commit/ed45cae39117,scsi-disk: add missing break,Paolo Bonzini
91ab68837933,https://github.com/qemu/qemu/commit/91ab68837933,backup: Don't leak BackupBlockJob in error path,Kevin Wolf
ed2f3bc1fad3,https://github.com/qemu/qemu/commit/ed2f3bc1fad3,loader: fix potential memory leak,Cao jin
8bdf49978231,https://github.com/qemu/qemu/commit/8bdf49978231,translate-all: add missing munmap of the code_gen guard page for MIPS,Emilio G. Cota
f454f49c42d4,https://github.com/qemu/qemu/commit/f454f49c42d4,egl-helpers: fix possible resource leak,Gonglei
0e01b76e7cc4,https://github.com/qemu/qemu/commit/0e01b76e7cc4,qemu-io: Fix memory leak in 'aio_write -z',Kevin Wolf
bc78a01319b6,https://github.com/qemu/qemu/commit/bc78a01319b6,hostmem-file: plug a small leak,Marc-André Lureau
2b1c2e8e5f19,https://github.com/qemu/qemu/commit/2b1c2e8e5f19,pc: acpi: tpm: add missing MMIO resource to PCI0._CRS,Igor Mammedov
40a99aace3f9,https://github.com/qemu/qemu/commit/40a99aace3f9,vpc: fix return value check for blk_pwrite,Paolo Bonzini
7e6bd36d6112,https://github.com/qemu/qemu/commit/7e6bd36d6112,translate-all: add missing fold of tb_ctx into tcg_ctx,Emilio G. Cota
696b55017d90,https://github.com/qemu/qemu/commit/696b55017d90,hostmem-file: fix memory leak,Gonglei
2e4278b53499,https://github.com/qemu/qemu/commit/2e4278b53499,hw/pci-bridge: Add missing unref in case register-bus fails,Wei Jiangang
3005c2c2fa28,https://github.com/qemu/qemu/commit/3005c2c2fa28,qga: fix fd leak with guest-exec i/o channels,Yuriy Pudgorodskiy
044d65525f6a,https://github.com/qemu/qemu/commit/044d65525f6a,net: fix OptsVisitor memory leak,Paolo Bonzini
95c3df5a24e2,https://github.com/qemu/qemu/commit/95c3df5a24e2,crypto: Avoid memory leak on failure,Eric Blake
1f75cba8f8e0,https://github.com/qemu/qemu/commit/1f75cba8f8e0,target-tricore: add missing break in insn decode switch stmt,Bastian Koppelmann
99787f69cdd8,https://github.com/qemu/qemu/commit/99787f69cdd8,slirp: Fix memory leak on small incoming ipv4 packet,Samuel Thibault
5c3ece79cd0b,https://github.com/qemu/qemu/commit/5c3ece79cd0b,exec: fix error handling in file_ram_alloc,Paolo Bonzini
97553976dde2,https://github.com/qemu/qemu/commit/97553976dde2,ivshmem: Add missing newlines to debug printfs,Markus Armbruster
f8746fb804da,https://github.com/qemu/qemu/commit/f8746fb804da,block: Fix memory leak in hmp_drive_add_node(),Kevin Wolf
396374caeadf,https://github.com/qemu/qemu/commit/396374caeadf,qemu-img: eliminate memory leak,Paolo Bonzini
c9f4b77ad578,https://github.com/qemu/qemu/commit/c9f4b77ad578,pc-dimm: fix error handling in pc_dimm_check_memdev_is_busy(),Igor Mammedov
ce266b75febd,https://github.com/qemu/qemu/commit/ce266b75febd,"spapr_pci: fix irq leak in RTAS ibm,change-msi",Greg Kurz
6771197dffb2,https://github.com/qemu/qemu/commit/6771197dffb2,qga: use size_t for wcslen() return value,Marc-André Lureau
18557e646b9d,https://github.com/qemu/qemu/commit/18557e646b9d,mptsas: fix memory leak,Paolo Bonzini
b44bbeb44bba,https://github.com/qemu/qemu/commit/b44bbeb44bba,mptsas: add missing va_end,Paolo Bonzini
58c652c08aca,https://github.com/qemu/qemu/commit/58c652c08aca,qemu-sockets: simplify error handling,Paolo Bonzini
9dcf8ecd9e74,https://github.com/qemu/qemu/commit/9dcf8ecd9e74,block: add missing call to bdrv_drain_recurse,Paolo Bonzini
8d94c1ca53c6,https://github.com/qemu/qemu/commit/8d94c1ca53c6,virtio-gpu: fix memory leak in error path,Gerd Hoffmann
ea53854a54bc,https://github.com/qemu/qemu/commit/ea53854a54bc,libqos: remove some leaks,Marc-André Lureau
adf9ac50dbb1,https://github.com/qemu/qemu/commit/adf9ac50dbb1,pseries: Clean up error handling in spapr_rtas_register(),David Gibson
27ef9cb0e77e,https://github.com/qemu/qemu/commit/27ef9cb0e77e,qemu-char: avoid leak in qemu_chr_open_pp_fd,Paolo Bonzini
23c88b24721e,https://github.com/qemu/qemu/commit/23c88b24721e,block: Fix error path in bdrv_invalidate_cache(),Kevin Wolf
fefd749ce298,https://github.com/qemu/qemu/commit/fefd749ce298,qemu-char: do not leak QemuMutex when freeing a character device,Paolo Bonzini
acef5c02e54e,https://github.com/qemu/qemu/commit/acef5c02e54e,xen-hvm: Mark inappropriate error handling FIXME,Markus Armbruster
7b55044f9d96,https://github.com/qemu/qemu/commit/7b55044f9d96,"hw/arm/virt: Fix property ""gic-version"" error handling",Markus Armbruster
248de4a89915,https://github.com/qemu/qemu/commit/248de4a89915,ahci-test: fix memory leak,John Snow
87bbdd9cafe5,https://github.com/qemu/qemu/commit/87bbdd9cafe5,hw/ppc/spapr: fix spapr->kvm_type leak,David Gibson
671f66f87fbf,https://github.com/qemu/qemu/commit/671f66f87fbf,net/filter: fix nf->netdev_id leak,Li Zhijian
b50c7d452f5a,https://github.com/qemu/qemu/commit/b50c7d452f5a,net/dump: fix nfds->filename leak,Li Zhijian
3a81a10179b7,https://github.com/qemu/qemu/commit/3a81a10179b7,monitor: Plug memory leak on QMP error,Markus Armbruster
903c341d5742,https://github.com/qemu/qemu/commit/903c341d5742,block/qapi: Plug memory leak on query-block error path,Markus Armbruster
0702d3d88c20,https://github.com/qemu/qemu/commit/0702d3d88c20,blockdev: Add missing bdrv_unref() in drive-backup,Max Reitz
7b35030eedc2,https://github.com/qemu/qemu/commit/7b35030eedc2,crypto: fix leaks in TLS x509 helper functions,Daniel P. Berrange
61b9251a3aaa,https://github.com/qemu/qemu/commit/61b9251a3aaa,crypto: fix leak of gnutls_dh_params_t data on credential unload,Daniel P. Berrange
9d4ec9370a36,https://github.com/qemu/qemu/commit/9d4ec9370a36,mmap-alloc: fix error handling,Michael S. Tsirkin
36617792b45b,https://github.com/qemu/qemu/commit/36617792b45b,ivshmem: improve error handling,Marc-André Lureau
e3fce97cf500,https://github.com/qemu/qemu/commit/e3fce97cf500,piix: fix resource leak reported by Coverity,zhanghailiang
7e39d3a2dd34,https://github.com/qemu/qemu/commit/7e39d3a2dd34,blkverify: Fix BDS leak in .bdrv_open error path,Kevin Wolf
5d555030ba10,https://github.com/qemu/qemu/commit/5d555030ba10,raw-win32: Fix write request error handling,Kevin Wolf
b359bd6a424b,https://github.com/qemu/qemu/commit/b359bd6a424b,"spapr: Make ibm, change-msi respect 3 return values",Sam Bobroff
0bdaa3a429c6,https://github.com/qemu/qemu/commit/0bdaa3a429c6,memory: Fix bad error handling in memory_region_init_ram_ptr(),Markus Armbruster
df8abec8cb48,https://github.com/qemu/qemu/commit/df8abec8cb48,loader: Fix memory_region_init_resizeable_ram() error handling,Markus Armbruster
c1344ded70cf,https://github.com/qemu/qemu/commit/c1344ded70cf,qcow2: Fix memory leak in qcow2_update_options() error path,Kevin Wolf
123fdbac9b8f,https://github.com/qemu/qemu/commit/123fdbac9b8f,seqlock: add missing 'inline' to seqlock_read_retry,Emilio G. Cota
60928458e5ee,https://github.com/qemu/qemu/commit/60928458e5ee,vnc: fix memory leak,Gonglei
57b73090e041,https://github.com/qemu/qemu/commit/57b73090e041,disas/arm-a64: Add missing compiler attribute GCC_FMT_ATTR,Stefan Weil
5348c62cab30,https://github.com/qemu/qemu/commit/5348c62cab30,arm/xlnx-zynqmp: fix memory leak,Gonglei
586d2142a9f1,https://github.com/qemu/qemu/commit/586d2142a9f1,ppc/spapr_drc: fix memory leak,Gonglei
672558d2ea8d,https://github.com/qemu/qemu/commit/672558d2ea8d,numa: Fix memory leak in numa_set_mem_node_id(),Bharata B Rao
2828a307232f,https://github.com/qemu/qemu/commit/2828a307232f,ossaudio: fix memory leak,Gonglei
728470bea15b,https://github.com/qemu/qemu/commit/728470bea15b,rdma: fix memory leak,Gonglei
f211fcd75fec,https://github.com/qemu/qemu/commit/f211fcd75fec,rocker: fix missing break statements,Scott Feldman
ec50dd4634ae,https://github.com/qemu/qemu/commit/ec50dd4634ae,rocker: fix memory leak,Gonglei
8684e85ca911,https://github.com/qemu/qemu/commit/8684e85ca911,hw/display/tcx.c: Fix memory leak,Shannon Zhao
22b2aeb82c81,https://github.com/qemu/qemu/commit/22b2aeb82c81,hw/display/cg3.c: Fix memory leak,Shannon Zhao
25940fa7e57f,https://github.com/qemu/qemu/commit/25940fa7e57f,nvme: Fix memleak in nvme_dma_read_prp,Lu Lina
49dd6d0d33e1,https://github.com/qemu/qemu/commit/49dd6d0d33e1,paaudio: fix possible resource leak,"Kővágó, Zoltán"
6b5166f8a828,https://github.com/qemu/qemu/commit/6b5166f8a828,xen_backend: Remove unused error handling of qemu_set_fd_handler,Fam Zheng
9ff7f5bddbe5,https://github.com/qemu/qemu/commit/9ff7f5bddbe5,hw/intc/exynos4210_gic.c: Fix memory leak by adjusting order,Shannon Zhao
9f9b026dc603,https://github.com/qemu/qemu/commit/9f9b026dc603,hw/arm/omap_sx1.c: Fix memory leak spotted by valgrind,Shannon Zhao
f19377bf234a,https://github.com/qemu/qemu/commit/f19377bf234a,hw/ppc/e500.c: Fix memory leak,Shannon Zhao
c18f855697ab,https://github.com/qemu/qemu/commit/c18f855697ab,hw/alpha/dp264.c: Fix memory leak spotted by valgrind,Shannon Zhao
bd4baf6eebff,https://github.com/qemu/qemu/commit/bd4baf6eebff,vl: fix memory leak spotted by valgrind,Shannon Zhao
6e38a4ba7889,https://github.com/qemu/qemu/commit/6e38a4ba7889,hw/ide/pci: Fix memory leak,Shannon Zhao
2ba154cf4eb8,https://github.com/qemu/qemu/commit/2ba154cf4eb8,hw/i386/pc_piix: Fix memory leak,Shannon Zhao
afcf905cff79,https://github.com/qemu/qemu/commit/afcf905cff79,hw/acpi/aml-build: Fix memory leak,Shannon Zhao
973a8529c54f,https://github.com/qemu/qemu/commit/973a8529c54f,sheepdog: fix resource leak with sd_snapshot_create,zhanghailiang
4d850406a859,https://github.com/qemu/qemu/commit/4d850406a859,microblaze: fix memory leak,Gonglei
c6d231e2fd37,https://github.com/qemu/qemu/commit/c6d231e2fd37,vfio-pci: Fix error path sign,Alex Williamson
d07063e46047,https://github.com/qemu/qemu/commit/d07063e46047,m25p80: add missing blk_attach_dev_nofail,Paolo Bonzini
4de9a883be65,https://github.com/qemu/qemu/commit/4de9a883be65,hw/arm/virt: Fix memory leak reported by Coverity,Stefan Weil
db25a15817f9,https://github.com/qemu/qemu/commit/db25a15817f9,hw/arm/vexpress: Fix memory leak reported by Coverity,Stefan Weil
60ff4e63e2ea,https://github.com/qemu/qemu/commit/60ff4e63e2ea,hw/arm/highbank: Fix resource leak and wrong image loading,Stefan Weil
4020db0475b3,https://github.com/qemu/qemu/commit/4020db0475b3,virtio-scsi-dataplane: fix memory leak for VirtIOSCSIVring,Ting Wang
4c56440d6754,https://github.com/qemu/qemu/commit/4c56440d6754,spapr: Add missing checks for NULL pointers and report failures,Stefan Weil
8ce1ee4618f4,https://github.com/qemu/qemu/commit/8ce1ee4618f4,qga/commands-posix: Fix resource leak,Shannon Zhao
23bf2e768063,https://github.com/qemu/qemu/commit/23bf2e768063,elf-loader: Add missing error handling for call of lseek,Stefan Weil
636a30a890c5,https://github.com/qemu/qemu/commit/636a30a890c5,vl: fix resource leak with monitor_fdset_add_fd,Paolo Bonzini
196d4fc56d82,https://github.com/qemu/qemu/commit/196d4fc56d82,virtio-scsi-dataplane: fix memory leak in virtio_scsi_vring_init,Bo Su
892f5a5270f9,https://github.com/qemu/qemu/commit/892f5a5270f9,nbd: Pass return value from nbd_handle_list(),Max Reitz
2b1f13b996c3,https://github.com/qemu/qemu/commit/2b1f13b996c3,nbd: Fix nbd_establish_connection()'s return value,Max Reitz
8b2f0abfd612,https://github.com/qemu/qemu/commit/8b2f0abfd612,nbd: Fix overflow return value,Yik Fang
988e0f06621f,https://github.com/qemu/qemu/commit/988e0f06621f,monitor: Plug memory leak in monitor_read_bdrv_key_start(),Markus Armbruster
b3c33f91732e,https://github.com/qemu/qemu/commit/b3c33f91732e,vnc: avoid possible file handler leak,Gonglei
0458b7b5b87b,https://github.com/qemu/qemu/commit/0458b7b5b87b,target-arm: Add missing compatible property to A57,Ryota Ozaki
a209f4615c68,https://github.com/qemu/qemu/commit/a209f4615c68,virtio-blk: Check return value of blk_aio_ioctl,Fam Zheng
2343dd11a673,https://github.com/qemu/qemu/commit/2343dd11a673,e500: fix memory leak,Michael Tokarev
84b5d556dc29,https://github.com/qemu/qemu/commit/84b5d556dc29,sysbus: fix memory leak,Gonglei
c2c17a245127,https://github.com/qemu/qemu/commit/c2c17a245127,milkymist.c: fix memory leak,Gonglei
6c5819c4d685,https://github.com/qemu/qemu/commit/6c5819c4d685,macio: fix possible memory leak,Gonglei
d71cdbfd540d,https://github.com/qemu/qemu/commit/d71cdbfd540d,sparc/leon3.c: fix memory leak,Gonglei
9d0b65e6e8f2,https://github.com/qemu/qemu/commit/9d0b65e6e8f2,nbd: fix resource leak,Gonglei
cc5d0e04ee31,https://github.com/qemu/qemu/commit/cc5d0e04ee31,cutils: refine strtol error handling in parse_debug_env,Paolo Bonzini
16771613a898,https://github.com/qemu/qemu/commit/16771613a898,acpi-build: fix memory leak with bridge hp off,Michael S. Tsirkin
606ee8f5eadd,https://github.com/qemu/qemu/commit/606ee8f5eadd,monitor: Fix missing err = NULL in client_migrate_info(),Gonglei
4b3be73006d5,https://github.com/qemu/qemu/commit/4b3be73006d5,"vnc: g_realloc() can't fail, bury dead error handling",Markus Armbruster
